Data Set 1:Time(s),Data Set 1:Potential 1(V),Data Set 2:Time(s),Data Set 2:Potential 1(V),Data Set 3:Time(s),Data Set 3:Potential 1(V),Data Set 4:Time(s),Data Set 4:Potential 1(V),Data Set 5:Time(s),Data Set 5:Potential 1(V),Data Set 6:Time(s),Data Set 6:Potential 1(V)
0.063046000000,-5.086669921875,0.031175000000,-1.295166015625,0.015254000000,-5.655212402344,0.007830000000,-4.265136718750,0.003915000000,-3.788757324219,0.003335000000,-4.862976074219
0.065220000000,-4.201965332031,0.032250000000,-0.852966308594,0.015780000000,-5.426940917969,0.008100000000,-4.158325195312,0.004050000000,-3.725585937500,0.003450000000,-4.814453125000
0.067394000000,-3.317260742188,0.033325000000,-0.420227050781,0.016306000000,-5.222778320312,0.008370000000,-4.036560058594,0.004185000000,-3.677062988281,0.003565000000,-4.765930175781
0.069568000000,-2.432556152344,0.034400000000,0.012207031250,0.016832000000,-5.018615722656,0.008640000000,-3.939514160156,0.004320000000,-3.628234863281,0.003680000000,-4.721984863281
0.071742000000,-1.552734375000,0.035475000000,-6.549682617188,0.017358000000,-4.794921875000,0.008910000000,-3.837280273438,0.004455000000,-3.569946289062,0.003795000000,-4.683227539062
0.073916000000,-0.687561035156,0.036550000000,-6.107482910156,0.017884000000,-4.585876464844,0.009180000000,-3.706054687500,0.004590000000,-3.511657714844,0.003910000000,-4.624938964844
0.076090000000,-6.792602539062,0.037625000000,-5.674743652344,0.018410000000,-4.381713867188,0.009450000000,-3.594360351562,0.004725000000,-3.453369140625,0.004025000000,-4.585876464844
0.078264000000,-5.908203125000,0.038700000000,-5.232543945312,0.018936000000,-4.158325195312,0.009720000000,-3.487548828125,0.004860000000,-3.399963378906,0.004140000000,-4.542236328125
0.080438000000,-5.028381347656,0.039775000000,-4.799804687500,0.019462000000,-3.954162597656,0.009990000000,-3.385314941406,0.004995000000,-3.341674804688,0.004255000000,-4.493713378906
0.082612000000,-4.148559570312,0.040850000000,-4.371948242188,0.019988000000,-3.725585937500,0.010260000000,-3.268737792969,0.005130000000,-3.297729492188,0.004370000000,-4.440002441406
0.084786000000,-3.258972167969,0.041925000000,-3.929748535156,0.020514000000,-3.506774902344,0.010530000000,-3.166503906250,0.005265000000,-3.249206542969,0.004485000000,-4.396362304688
0.086960000000,-2.374267578125,0.043000000000,-3.497009277344,0.021040000000,-3.307495117188,0.010800000000,-3.054809570312,0.005400000000,-3.186035156250,0.004600000000,-4.362487792969
0.089134000000,-1.494445800781,0.044075000000,-3.059692382812,0.021566000000,-3.079223632812,0.011070000000,-2.943115234375,0.005535000000,-3.132629394531,0.004715000000,-4.299011230469
0.091308000000,-0.614624023438,0.045150000000,-2.622070312500,0.022092000000,-2.870178222656,0.011340000000,-2.831115722656,0.005670000000,-3.069458007812,0.004830000000,-4.250488281250
0.093482000000,-6.729431152344,0.046225000000,-2.184753417969,0.022618000000,-2.670898437500,0.011610000000,-2.724304199219,0.005805000000,-3.011169433594,0.004945000000,-4.201965332031
0.095656000000,-5.849609375000,0.047300000000,-1.742248535156,0.023144000000,-2.442321777344,0.011880000000,-2.626953125000,0.005940000000,-2.957458496094,0.005060000000,-4.162902832031
0.097830000000,-4.969787597656,0.048375000000,-1.314697265625,0.023670000000,-2.233276367188,0.012150000000,-2.510375976562,0.006075000000,-2.908935546875,0.005175000000,-4.114379882812
0.100004000000,-4.085388183594,0.049450000000,-0.872192382812,0.024196000000,-2.033996582031,0.012420000000,-2.388916015625,0.006210000000,-2.865295410156,0.005290000000,-4.070739746094
0.102178000000,-3.200683593750,0.050525000000,-0.439758300781,0.024722000000,-1.805725097656,0.012690000000,-2.286682128906,0.006345000000,-2.802124023438,0.005405000000,-4.022216796875
0.104352000000,-2.311096191406,0.051600000000,-0.016784667969,0.025248000000,-1.591796875000,0.012960000000,-2.179870605469,0.006480000000,-2.748718261719,0.005520000000,-3.983154296875
0.106526000000,-1.436157226562,0.052675000000,-6.564331054688,0.025774000000,-1.392517089844,0.013230000000,-2.063293457031,0.006615000000,-2.690124511719,0.005635000000,-3.929748535156
0.108700000000,-0.546569824219,0.053750000000,-6.121826171875,0.026300000000,-1.159057617188,0.013500000000,-1.961059570312,0.006750000000,-2.636718750000,0.005750000000,-3.881225585938
0.110874000000,-6.666259765625,0.054825000000,-5.684509277344,0.026826000000,-0.959777832031,0.013770000000,-1.854248046875,0.006885000000,-2.578430175781,0.005865000000,-3.847045898438
0.113048000000,-5.786437988281,0.055900000000,-5.246887207031,0.027352000000,-0.740966796875,0.014040000000,-1.737670898438,0.007020000000,-2.529907226562,0.005980000000,-3.798522949219
0.115222000000,-4.911499023438,0.056975000000,-4.819335937500,0.027878000000,-0.522460937500,0.014310000000,-1.625671386719,0.007155000000,-2.476501464844,0.006095000000,-3.725585937500
0.117396000000,-4.027099609375,0.058050000000,-4.386596679688,0.028404000000,-0.323181152344,0.014580000000,-1.513977050781,0.007290000000,-2.422790527344,0.006210000000,-3.686828613281
0.119570000000,-3.142395019531,0.059125000000,-3.959045410156,0.028930000000,-0.104370117188,0.014850000000,-1.416625976562,0.007425000000,-2.364501953125,0.006325000000,-3.652648925781
0.121744000000,-2.247924804688,0.060200000000,-3.511657714844,0.029456000000,-6.880187988281,0.015120000000,-1.304931640625,0.007560000000,-2.306213378906,0.006440000000,-3.594360351562
0.123918000000,-1.377868652344,0.061275000000,-3.074340820312,0.029982000000,-6.666259765625,0.015390000000,-1.183471679688,0.007695000000,-2.247924804688,0.006555000000,-3.540954589844
0.126092000000,-0.488281250000,0.062350000000,-2.636718750000,0.030508000000,-6.452331542969,0.015660000000,-1.081237792969,0.007830000000,-2.194519042969,0.006670000000,-3.497009277344
0.128266000000,-6.603088378906,0.063425000000,-2.194519042969,0.031034000000,-6.243591308594,0.015930000000,-0.974426269531,0.007965000000,-2.141113281250,0.006785000000,-3.463134765625
0.130440000000,-5.733032226562,0.064500000000,-1.761779785156,0.031560000000,-6.039428710938,0.016200000000,-0.857849121094,0.008100000000,-2.097167968750,0.006900000000,-3.409729003906
0.132614000000,-4.848327636719,0.065575000000,-1.329345703125,0.032086000000,-5.810852050781,0.016470000000,-0.750732421875,0.008235000000,-2.038879394531,0.007015000000,-3.360900878906
0.134788000000,-3.968505859375,0.066650000000,-0.896606445312,0.032612000000,-5.606689453125,0.016740000000,-0.653686523438,0.008370000000,-1.990356445312,0.007130000000,-3.317260742188
0.136962000000,-3.074340820312,0.067725000000,-0.463867187500,0.033138000000,-5.392761230469,0.017010000000,-0.531921386719,0.008505000000,-1.922302246094,0.007245000000,-3.278503417969
0.139136000000,-2.189636230469,0.068800000000,-0.031433105469,0.033664000000,-5.169372558594,0.017280000000,-0.425109863281,0.008640000000,-1.868896484375,0.007360000000,-3.224792480469
0.141310000000,-1.314697265625,0.069875000000,-6.574096679688,0.034190000000,-4.969787597656,0.017550000000,-0.313415527344,0.008775000000,-1.805725097656,0.007475000000,-3.181152343750
0.143484000000,-0.429992675781,0.070950000000,-6.131591796875,0.034716000000,-4.746398925781,0.017820000000,-0.211181640625,0.008910000000,-1.747131347656,0.007590000000,-3.142395019531
0.145658000000,-6.535034179688,0.072025000000,-5.708923339844,0.035242000000,-4.537353515625,0.018090000000,-0.099487304688,0.009045000000,-1.708374023438,0.007705000000,-3.088684082031
0.147832000000,-5.669860839844,0.073100000000,-5.261535644531,0.035768000000,-4.328308105469,0.018360000000,0.012207031250,0.009180000000,-1.650085449219,0.007820000000,-3.030395507812
0.150006000000,-4.790039062500,0.074175000000,-4.833984375000,0.036294000000,-4.109497070312,0.018630000000,-6.875305175781,0.009315000000,-1.596679687500,0.007935000000,-2.986755371094
0.152180000000,-3.910217285156,0.075250000000,-4.411010742188,0.036820000000,-3.900451660156,0.018900000000,-6.758728027344,0.009450000000,-1.542968750000,0.008050000000,-2.947998046875
0.154354000000,-3.011169433594,0.076325000000,-3.973388671875,0.037346000000,-3.681945800781,0.019170000000,-6.647033691406,0.009585000000,-1.479797363281,0.008165000000,-2.899169921875
0.156528000000,-2.131347656250,0.077400000000,-3.526306152344,0.037872000000,-3.463134765625,0.019440000000,-6.535034179688,0.009720000000,-1.431274414062,0.008280000000,-2.845764160156
0.158702000000,-1.256408691406,0.078475000000,-3.084106445312,0.038398000000,-3.258972167969,0.019710000000,-6.437988281250,0.009855000000,-1.377868652344,0.008395000000,-2.802124023438
0.160876000000,-0.366821289062,0.079550000000,-2.651367187500,0.038924000000,-3.045043945312,0.019980000000,-6.325988769531,0.009990000000,-1.324462890625,0.008510000000,-2.763061523438
0.163050000000,-6.476745605469,0.080625000000,-2.213745117188,0.039450000000,-2.826232910156,0.020250000000,-6.209411621094,0.010125000000,-1.280517578125,0.008625000000,-2.714538574219
0.165224000000,-5.606689453125,0.081700000000,-1.771545410156,0.039976000000,-2.622070312500,0.020520000000,-6.102600097656,0.010260000000,-1.207580566406,0.008740000000,-2.661132812500
0.167398000000,-4.736633300781,0.082775000000,-1.358337402344,0.040502000000,-2.403564453125,0.020790000000,-5.990600585938,0.010395000000,-1.154174804688,0.008855000000,-2.617187500000
0.169572000000,-3.851928710938,0.083850000000,-0.916137695312,0.041028000000,-2.184753417969,0.021060000000,-5.878906250000,0.010530000000,-1.095886230469,0.008970000000,-2.583312988281
0.171746000000,-2.952575683594,0.084925000000,-0.473632812500,0.041554000000,-1.980590820312,0.021330000000,-5.772094726562,0.010665000000,-1.042480468750,0.009085000000,-2.525024414062
0.173920000000,-2.077636718750,0.086000000000,-0.041198730469,0.042080000000,-1.756896972656,0.021600000000,-5.674743652344,0.010800000000,-0.989074707031,0.009200000000,-2.466735839844
0.176094000000,-1.183471679688,0.087075000000,-6.583862304688,0.042606000000,-1.542968750000,0.021870000000,-5.553283691406,0.010935000000,-0.935363769531,0.009315000000,-2.432556152344
0.178268000000,-0.308532714844,0.088150000000,-6.151123046875,0.043132000000,-1.348571777344,0.022140000000,-5.436706542969,0.011070000000,-0.891723632812,0.009430000000,-2.388916015625
0.180442000000,-6.418457031250,0.089225000000,-5.718383789062,0.043658000000,-1.115417480469,0.022410000000,-5.329589843750,0.011205000000,-0.838317871094,0.009545000000,-2.330627441406
0.182616000000,-5.533752441406,0.090300000000,-5.290832519531,0.044184000000,-0.906372070312,0.022680000000,-5.227661132812,0.011340000000,-0.780029296875,0.009660000000,-2.286682128906
0.184790000000,-4.668579101562,0.091375000000,-4.858093261719,0.044710000000,-0.707092285156,0.022950000000,-5.115661621094,0.011475000000,-0.716857910156,0.009775000000,-2.252807617188
0.186964000000,-3.793640136719,0.092450000000,-4.425659179688,0.045236000000,-0.478515625000,0.023220000000,-5.008850097656,0.011610000000,-0.663452148438,0.009890000000,-2.204284667969
0.189138000000,-2.894287109375,0.093525000000,-3.983154296875,0.045762000000,-0.269470214844,0.023490000000,-4.902038574219,0.011745000000,-0.609741210938,0.010005000000,-2.141113281250
0.191312000000,-2.014465332031,0.094600000000,-3.536071777344,0.046288000000,-0.065307617188,0.023760000000,-4.794921875000,0.011880000000,-0.546569824219,0.010120000000,-2.102050781250
0.193486000000,-1.125183105469,0.095675000000,-3.098449707031,0.046814000000,-6.821899414062,0.024030000000,-4.678344726562,0.012015000000,-0.507812500000,0.010235000000,-2.063293457031
0.195660000000,-0.250244140625,0.096750000000,-2.670898437500,0.047340000000,-6.617736816406,0.024300000000,-4.571228027344,0.012150000000,-0.449523925781,0.010350000000,-2.014465332031
0.197834000000,-6.355285644531,0.097825000000,-2.233276367188,0.047866000000,-6.408691406250,0.024570000000,-4.474182128906,0.012285000000,-0.396118164062,0.010465000000,-1.965942382812
0.200008000000,-5.470581054688,0.098900000000,-1.800842285156,0.048392000000,-6.184997558594,0.024840000000,-4.362487792969,0.012420000000,-0.337524414062,0.010580000000,-1.917419433594
0.202182000000,-4.605407714844,0.099975000000,-1.368103027344,0.048918000000,-5.980834960938,0.025110000000,-4.240722656250,0.012555000000,-0.274353027344,0.010695000000,-1.883239746094
0.204356000000,-3.720703125000,0.101050000000,-0.930786132812,0.049444000000,-5.767211914062,0.025380000000,-4.138793945312,0.012690000000,-0.225830078125,0.010810000000,-1.820068359375
0.206530000000,-2.840881347656,0.102125000000,-0.483398437500,0.049970000000,-5.543518066406,0.025650000000,-4.036560058594,0.012825000000,-0.172424316406,0.010925000000,-1.776428222656
0.208704000000,-1.956176757812,0.103200000000,-0.055847167969,0.050496000000,-5.344238281250,0.025920000000,-3.919982910156,0.012960000000,-0.128479003906,0.011040000000,-1.732788085938
0.210878000000,-1.066894531250,0.104275000000,-6.603088378906,0.051022000000,-5.125427246094,0.026190000000,-3.808288574219,0.013095000000,-0.070190429688,0.011155000000,-1.688842773438
0.213052000000,-0.187072753906,0.105350000000,-6.160888671875,0.051548000000,-4.916381835938,0.026460000000,-3.696289062500,0.013230000000,-0.016784667969,0.011270000000,-1.635437011719
0.215226000000,-6.296997070312,0.106425000000,-5.742797851562,0.052074000000,-4.712219238281,0.026730000000,-3.584594726562,0.013365000000,-6.933593750000,0.011385000000,-1.591796875000
0.217400000000,-5.412292480469,0.107500000000,-5.305480957031,0.052600000000,-4.493713378906,0.027000000000,-3.468017578125,0.013500000000,-6.889953613281,0.011500000000,-1.557617187500
0.219574000000,-4.542236328125,0.108575000000,-4.872741699219,0.053126000000,-4.274902343750,0.027270000000,-3.356018066406,0.013635000000,-6.831665039062,0.011615000000,-1.504211425781
0.221748000000,-3.657531738281,0.109650000000,-4.435119628906,0.053652000000,-4.075622558594,0.027540000000,-3.263854980469,0.013770000000,-6.773376464844,0.011730000000,-1.450805664062
0.223922000000,-2.777709960938,0.110725000000,-3.997802734375,0.054178000000,-3.851928710938,0.027810000000,-3.147277832031,0.013905000000,-6.724548339844,0.011845000000,-1.406860351562
0.226096000000,-1.897888183594,0.111800000000,-3.555603027344,0.054704000000,-3.633117675781,0.028080000000,-3.030395507812,0.014040000000,-6.676025390625,0.011960000000,-1.372985839844
0.228270000000,-1.008300781250,0.112875000000,-3.122863769531,0.055230000000,-3.419494628906,0.028350000000,-2.928466796875,0.014175000000,-6.617736816406,0.012075000000,-1.319580078125
0.230444000000,-0.128479003906,0.113950000000,-2.695007324219,0.055756000000,-3.200683593750,0.028620000000,-2.821350097656,0.014310000000,-6.559448242188,0.012190000000,-1.261291503906
0.232618000000,-6.238708496094,0.115025000000,-2.252807617188,0.056282000000,-2.991638183594,0.028890000000,-2.704772949219,0.014445000000,-6.501159667969,0.012305000000,-1.212463378906
0.234792000000,-5.354003906250,0.116100000000,-1.815185546875,0.056808000000,-2.777709960938,0.029160000000,-2.597961425781,0.014580000000,-6.447753906250,0.012420000000,-1.178588867188
0.236966000000,-4.479064941406,0.117175000000,-1.382751464844,0.057334000000,-2.563781738281,0.029430000000,-2.500610351562,0.014715000000,-6.389160156250,0.012535000000,-1.125183105469
0.239140000000,-3.589477539062,0.118250000000,-0.935363769531,0.057860000000,-2.354736328125,0.029700000000,-2.379150390625,0.014850000000,-6.350402832031,0.012650000000,-1.076354980469
0.241314000000,-2.719421386719,0.119325000000,-0.502929687500,0.058386000000,-2.136230468750,0.029970000000,-2.262573242188,0.014985000000,-6.296997070312,0.012765000000,-1.032714843750
0.243488000000,-1.829833984375,0.120400000000,-0.075073242188,0.058912000000,-1.932067871094,0.030240000000,-2.155456542969,0.015120000000,-6.243591308594,0.012880000000,-0.993957519531
0.245662000000,-0.945129394531,0.121475000000,-6.627502441406,0.059438000000,-1.723022460938,0.030510000000,-2.058410644531,0.015255000000,-6.175537109375,0.012995000000,-0.935363769531
0.247836000000,-0.070190429688,0.122550000000,-6.194763183594,0.059964000000,-1.499328613281,0.030780000000,-1.941833496094,0.015390000000,-6.116943359375,0.013110000000,-0.891723632812
0.250010000000,-6.170654296875,0.123625000000,-5.757446289062,0.060490000000,-1.295166015625,0.031050000000,-1.824951171875,0.015525000000,-6.063537597656,0.013225000000,-0.852966308594
0.252184000000,-5.295715332031,0.124700000000,-5.319824218750,0.061016000000,-1.081237792969,0.031320000000,-1.727905273438,0.015660000000,-6.010131835938,0.013340000000,-0.804138183594
0.254358000000,-4.420776367188,0.125775000000,-4.877624511719,0.061542000000,-0.857849121094,0.031590000000,-1.615905761719,0.015795000000,-5.956726074219,0.013455000000,-0.750732421875
0.256532000000,-3.526306152344,0.126850000000,-4.449768066406,0.062068000000,-0.653686523438,0.031860000000,-1.499328613281,0.015930000000,-5.912780761719,0.013570000000,-0.711975097656
0.258706000000,-2.661132812500,0.127925000000,-4.017333984375,0.062594000000,-0.429992675781,0.032130000000,-1.392517089844,0.016065000000,-5.854492187500,0.013685000000,-0.672912597656
0.260880000000,-1.771545410156,0.129000000000,-3.574829101562,0.063120000000,-0.220947265625,0.032400000000,-1.295166015625,0.016200000000,-5.796203613281,0.013800000000,-0.609741210938
0.263054000000,-0.891723632812,0.130075000000,-3.152160644531,0.063646000000,-0.011901855469,0.032670000000,-1.168823242188,0.016335000000,-5.737915039062,0.013915000000,-0.561218261719
0.265228000000,-0.011901855469,0.131150000000,-2.714538574219,0.064172000000,-6.778259277344,0.032940000000,-1.066894531250,0.016470000000,-5.684509277344,0.014030000000,-0.512695312500
0.267402000000,-6.107482910156,0.132225000000,-2.267456054688,0.064698000000,-6.569213867188,0.033210000000,-0.959777832031,0.016605000000,-5.631103515625,0.014145000000,-0.478515625000
0.269576000000,-5.227661132812,0.133300000000,-1.824951171875,0.065224000000,-6.369934082031,0.033480000000,-0.852966308594,0.016740000000,-5.563049316406,0.014260000000,-0.425109863281
0.271750000000,-4.357604980469,0.134375000000,-1.392517089844,0.065750000000,-6.141357421875,0.033750000000,-0.736083984375,0.016875000000,-5.523986816406,0.014375000000,-0.381469726562
0.273924000000,-3.463134765625,0.135450000000,-0.959777832031,0.066276000000,-5.932312011719,0.034020000000,-0.629272460938,0.017010000000,-5.470581054688,0.014490000000,-0.332641601562
0.276098000000,-2.597961425781,0.136525000000,-0.517578125000,0.066802000000,-5.728149414062,0.034290000000,-0.522460937500,0.017145000000,-5.417175292969,0.014605000000,-0.293884277344
0.278272000000,-1.713256835938,0.137600000000,-0.099487304688,0.067328000000,-5.499877929688,0.034560000000,-0.405578613281,0.017280000000,-5.354003906250,0.014720000000,-0.240478515625
0.280446000000,-0.833435058594,0.138675000000,-6.651611328125,0.067854000000,-5.290832519531,0.034830000000,-0.293884277344,0.017415000000,-5.295715332031,0.014835000000,-0.191955566406
0.282620000000,-6.938476562500,0.139750000000,-6.209411621094,0.068380000000,-5.086669921875,0.035100000000,-0.187072753906,0.017550000000,-5.246887207031,0.014950000000,-0.157775878906
0.284794000000,-6.048889160156,0.140825000000,-5.772094726562,0.068906000000,-4.867858886719,0.035370000000,-0.089721679688,0.017685000000,-5.188598632812,0.015065000000,-0.109252929688
0.286968000000,-5.169372558594,0.141900000000,-5.329589843750,0.069432000000,-4.663696289062,0.035640000000,-5.213012695312,0.017820000000,-5.144958496094,0.015180000000,-0.055847167969
0.289142000000,-4.289550781250,0.142975000000,-4.902038574219,0.069958000000,-4.444885253906,0.035910000000,-6.855773925781,0.017955000000,-5.091552734375,0.015295000000,-0.007019042969
0.291316000000,-3.409729003906,0.144050000000,-4.469299316406,0.070484000000,-4.216613769531,0.036180000000,-6.744079589844,0.018090000000,-5.033264160156,0.015410000000,-6.875305175781
0.293490000000,-2.529907226562,0.145125000000,-4.036560058594,0.071010000000,-4.022216796875,0.036450000000,-6.632385253906,0.018225000000,-4.974670410156,0.015525000000,-6.909484863281
0.295664000000,-1.650085449219,0.146200000000,-3.599243164062,0.071536000000,-3.803405761719,0.036720000000,-6.515808105469,0.018360000000,-4.916381835938,0.015640000000,-6.860656738281
0.297838000000,-0.770263671875,0.147275000000,-3.166503906250,0.072062000000,-3.579711914062,0.036990000000,-6.408691406250,0.018495000000,-4.867858886719,0.015755000000,-6.802368164062
0.300012000000,-6.880187988281,0.148350000000,-2.719421386719,0.072588000000,-3.380432128906,0.037260000000,-6.311645507812,0.018630000000,-4.809570312500,0.015870000000,-6.768493652344
0.302186000000,-5.995483398438,0.149425000000,-2.281799316406,0.073114000000,-3.161621093750,0.037530000000,-6.194763183594,0.018765000000,-4.761047363281,0.015985000000,-6.715087890625
0.304360000000,-5.110778808594,0.150500000000,-1.844482421875,0.073640000000,-2.943115234375,0.037800000000,-6.078186035156,0.018900000000,-4.712219238281,0.016100000000,-6.666259765625
0.306534000000,-4.230957031250,0.151575000000,-1.416625976562,0.074166000000,-2.748718261719,0.038070000000,-5.976257324219,0.019035000000,-4.653930664062,0.016215000000,-6.622619628906
0.308708000000,-3.346557617188,0.152650000000,-0.979309082031,0.074692000000,-2.520141601562,0.038340000000,-5.874023437500,0.019170000000,-4.600524902344,0.016330000000,-6.583862304688
0.310882000000,-2.456970214844,0.153725000000,-0.546569824219,0.075218000000,-2.306213378906,0.038610000000,-5.757446289062,0.019305000000,-4.537353515625,0.016445000000,-6.530151367188
0.313056000000,-1.586914062500,0.154800000000,-0.114135742188,0.075744000000,-2.097167968750,0.038880000000,-5.650329589844,0.019440000000,-4.488830566406,0.016560000000,-6.481628417969
0.315230000000,-0.716857910156,0.155875000000,-6.661376953125,0.076270000000,-1.878356933594,0.039150000000,-5.538635253906,0.019575000000,-4.430541992188,0.016675000000,-6.447753906250
0.317404000000,-6.817016601562,0.156950000000,-6.228942871094,0.076796000000,-1.669616699219,0.039420000000,-5.431823730469,0.019710000000,-4.376831054688,0.016790000000,-6.398925781250
0.319578000000,-5.937194824219,0.158025000000,-5.786437988281,0.077322000000,-1.455688476562,0.039690000000,-5.314941406250,0.019845000000,-4.328308105469,0.016905000000,-6.340637207031
0.321752000000,-5.052490234375,0.159100000000,-5.349121093750,0.077848000000,-1.231994628906,0.039960000000,-5.208129882812,0.019980000000,-4.270019531250,0.017020000000,-6.301879882812
0.323926000000,-4.167785644531,0.160175000000,-4.916381835938,0.078374000000,-1.032714843750,0.040230000000,-5.110778808594,0.020115000000,-4.206848144531,0.017135000000,-6.262817382812
0.326100000000,-3.288269042969,0.161250000000,-4.498596191406,0.078900000000,-0.813903808594,0.040500000000,-4.994201660156,0.020250000000,-4.153442382812,0.017250000000,-6.204528808594
