Data Set 1:Time(s),Data Set 1:Potential(V),Data Set 2:Time(s),Data Set 2:Potential(V),Data Set 3:Time(s),Data Set 3:Potential(V),Data Set 4:Time(s),Data Set 4:Potential(V),Data Set 5:Time(s),Data Set 5:Potential(V)
0.056600000000,2.729492187500,0.113200000000,-2.286682128906,0.226400000000,1.971130371094,,,,
0.056700000000,-2.714538574219,0.113400000000,-2.291564941406,0.226800000000,1.971130371094,,,,
0.056800000000,-2.729187011719,0.113600000000,-2.286682128906,0.227200000000,1.971130371094,,,,
0.056900000000,-2.719421386719,0.113800000000,-2.277221679688,0.227600000000,1.976013183594,,,,
0.057000000000,-2.714538574219,0.114000000000,-2.286682128906,0.228000000000,1.971130371094,,,,
0.057100000000,-2.729187011719,0.114200000000,-2.286682128906,0.228400000000,1.971130371094,,,,
0.057200000000,-2.714538574219,0.114400000000,-2.277221679688,0.228800000000,1.966247558594,,,,
0.057300000000,-2.719421386719,0.114600000000,-2.286682128906,0.229200000000,1.971130371094,,,,
0.057400000000,-2.724304199219,0.114800000000,-2.291564941406,0.229600000000,1.961364746094,,,,
0.057500000000,-2.719421386719,0.115000000000,-2.281799316406,0.230000000000,1.971130371094,,,,
0.057600000000,-2.729187011719,0.115200000000,-2.277221679688,0.230400000000,1.966247558594,,,,
0.057700000000,-2.719421386719,0.115400000000,-2.286682128906,0.230800000000,1.971130371094,,,,
0.057800000000,-2.719421386719,0.115600000000,-2.291564941406,0.231200000000,1.971130371094,,,,
0.057900000000,-2.724304199219,0.115800000000,-2.281799316406,0.231600000000,1.966247558594,,,,
0.058000000000,-2.719421386719,0.116000000000,-2.281799316406,0.232000000000,1.966247558594,,,,
0.058100000000,-2.719421386719,0.116200000000,-2.286682128906,0.232400000000,1.966247558594,,,,
0.058200000000,-2.729187011719,0.116400000000,-2.281799316406,0.232800000000,1.980895996094,,,,
0.058300000000,-2.719421386719,0.116600000000,-2.277221679688,0.233200000000,-3.487548828125,,,,
0.058400000000,-2.719421386719,0.116800000000,-2.286682128906,0.233600000000,-3.472900390625,,,,
